country,region,income_level,subsample,year,flfp,unemployment,female_non_agri,avg_weekly_hours
Ecuador,LCN,Upper middle income,Female,2020,0.5577260851860046,0.07246068120002747,0.721554160118103,NA
Ecuador,LCN,Upper middle income,High Education,2020,0.542861819267273,0.06715916842222214,0.8417460918426514,NA
Ecuador,LCN,Upper middle income,Rural,2020,0.6189831495285034,0.02891338057816029,0.3048116266727448,NA
Ecuador,LCN,Upper middle income,Old,2020,0.6316921710968018,0.0418185256421566,0.7407616972923279,NA
Ecuador,LCN,Upper middle income,Young,2020,0.3521603047847748,0.0950440838932991,0.6171671152114868,NA
Ecuador,LCN,Upper middle income,All,2020,0.5577260851860046,0.05211722105741501,0.721554160118103,NA
Ecuador,LCN,Upper middle income,Urban,2020,0.5325586795806885,0.06347382813692093,0.9306423664093018,NA
Ecuador,LCN,Upper middle income,Low Education,2021,0.6586242914199829,0.01829813048243523,0.5165442824363708,NA
Ecuador,LCN,Upper middle income,Old,2021,0.6911858916282654,0.03602057322859764,0.747949481010437,NA
Ecuador,LCN,Upper middle income,Rural,2021,0.6821172833442688,0.01990316808223724,0.3364203870296478,NA
Ecuador,LCN,Upper middle income,High Education,2021,0.5748552083969116,0.05546719208359718,0.8317038416862488,NA
Ecuador,LCN,Upper middle income,Urban,2021,0.562257707118988,0.05637612193822861,0.9429660439491272,NA
Ecuador,LCN,Upper middle income,Young,2021,0.3383229970932007,0.08075785636901855,0.6662110090255737,NA
Ecuador,LCN,Upper middle income,All,2021,0.5969229936599731,0.04440459609031677,0.7365278601646423,NA
Ecuador,LCN,Upper middle income,Female,2021,0.5969229936599731,0.05385859310626984,0.7365278601646423,NA
"Egypt, Arab Rep.",MEA,Lower middle income,Young,2007,0.1840156018733978,0.2405598908662796,0.5314854383468628,45.66390228271484
"Egypt, Arab Rep.",MEA,Lower middle income,Female,2007,0.2445360869169235,0.1817768812179565,0.5388399362564087,36.81105804443359
